adult,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,revenue,production_companies,budget
False,"[27, 9648, 53]",539181,en,Relic,23.831,2020-07-03,Relic,6.062,682,2902552.0,"['Nine Stories Productions', 'AGBO', 'Carver Films', 'Film Victoria', 'Screen Australia', 'Russo Brothers']",0.0
False,"[28, 53]",14636,en,The Condemned,23.88,2007-04-27,The Condemned,6.062,738,8600000.0,"['Condemned Productions', 'Sidestreet Entertainment', 'WWE Studios', 'Colossal Entertainment', 'New Wave Entertainment', 'Lionsgate']",20000000.0
False,"[35, 80, 10749]",10442,en,So I Married an Axe Murderer,21.419,1993-07-30,So I Married an Axe Murderer,6.062,398,11585483.0,['TriStar Pictures'],20000000.0
False,"[53, 18, 27]",864873,en,Hypnotic,15.056,2021-10-27,Hypnotic,6.061,580,0.0,['The Long Game'],0.0
False,"[9648, 53, 28]",207932,en,Inferno,46.717,2016-10-13,Inferno,6.061,6036,220000000.0,"['Columbia Pictures', 'Imagine Entertainment']",75000000.0
False,"[53, 80, 27]",13937,en,Raising Cain,21.544,1992-08-07,Raising Cain,6.1,322,37170057.0,['Pacific Western'],12000000.0
False,"[35, 28, 12, 10749]",6068,en,Six Days Seven Nights,25.934,1998-06-12,Six Days Seven Nights,6.061,1382,164839294.0,"['Roger Birnbaum Productions', 'Caravan Pictures', 'Touchstone Pictures', 'Northern Lights Entertainment']",70000000.0
False,"[35, 878, 27]",664574,en,Silent Night,18.423,2021-12-03,Silent Night,6.06,430,438825.0,"['Marv', 'Maven Screen Media', 'Endeavor Content', 'Cloudy']",0.0
False,"[28, 878, 14]",526896,en,Morbius,72.97,2022-03-30,Morbius,6.06,4002,167635712.0,"['Columbia Pictures', 'Matt Tolmach Productions', 'Arad Productions']",75000000.0
False,[35],316023,en,Mike and Dave Need Wedding Dates,25.091,2016-07-07,Mike and Dave Need Wedding Dates,6.06,2392,77100000.0,"['Chernin Entertainment', 'TSG Entertainment', '20th Century Fox']",33000000.0
False,"[28, 80, 53]",76640,en,The Last Stand,26.699,2013-01-12,The Last Stand,6.06,2681,0.0,"['di Bonaventura Pictures', 'Lionsgate']",30000000.0
False,"[27, 28, 878]",295830,ja,進撃の巨人 ATTACK ON TITAN,31.214,2015-08-01,Attack on Titan,6.059,702,0.0,"['Nikkatsu Corporation', 'TOHO', 'Kodansha', 'dentsu', 'AMUSE', 'Horipro', 'Hakuhodo DY Media Partners', 'East Japan Marketing & Communications', 'KDDI', 'Yomiuri Shimbun Company', 'Nippan Group Holdings', 'GYAO', 'Tokyo FM', 'The Asahi Shimbun']",0.0
False,"[28, 27, 14]",9946,en,End of Days,28.556,1999-11-24,End of Days,6.059,1738,212000000.0,['Beacon Communications'],100000000.0
False,"[35, 80, 18, 53]",9910,en,Two for the Money,15.105,2005-10-07,Two for the Money,6.059,591,30526509.0,"['Morgan Creek Entertainment', 'Universal Pictures']",35000000.0
False,"[12, 14]",2268,en,The Golden Compass,37.393,2007-12-04,The Golden Compass,6.059,4368,372200000.0,"['Depth of Field', 'New Line Cinema', 'Scholastic Productions', 'Ingenious Media']",180000000.0
False,"[35, 18, 10749]",253235,en,And So It Goes,15.711,2014-07-17,And So It Goes,6.058,436,25312387.0,"['Castle Rock Entertainment', 'ASIG Productions', 'Envision Entertainment']",18000000.0
False,[35],183836,fr,Les Gamins,10.394,2013-04-17,The Brats,6.058,520,0.0,['Gaumont'],0.0
False,"[35, 14]",62213,en,Dark Shadows,32.325,2012-05-09,Dark Shadows,6.058,6923,245527149.0,"['Tim Burton Productions', 'Infinitum Nihil', 'GK Films', 'Village Roadshow Pictures', 'Dan Curtis Productions', 'Warner Bros. Pictures', 'The Zanuck Company']",150000000.0
False,"[9648, 14, 12, 35]",11024,en,Scooby-Doo 2: Monsters Unleashed,28.472,2004-03-24,Scooby-Doo 2: Monsters Unleashed,6.059,2587,181466833.0,"['Mosaic Media Group', 'Warner Bros. Pictures']",80000000.0
False,"[28, 35, 10749]",848187,en,Role Play,108.131,2024-01-04,Role Play,6.057,415,0.0,"['StudioCanal', 'The Picture Company', 'Studio Babelsberg', 'StudioCanal']",0.0
False,[35],37652,fr,Didier,9.061,1997-01-28,Didier,6.057,569,0.0,"['Katharina', 'Renn Productions', 'Canal+', 'TF1 Films Production', 'Chez Wam']",11000000.0
False,"[10751, 14, 35, 12]",10137,en,Stuart Little,36.997,1999-12-17,Stuart Little,6.057,4191,300100000.0,"['Franklin/Waterman Productions', 'Columbia Pictures', 'Global Medien KG', 'Red Wagon Entertainment']",133000000.0
False,"[28, 53]",6623,en,The Peacemaker,37.085,1997-09-26,The Peacemaker,6.057,927,110463140.0,['DreamWorks Pictures'],50000000.0
False,"[53, 27]",6217,en,Cat People,16.175,1982-04-02,Cat People,6.057,473,21000000.0,"['Universal Pictures', 'RKO Pictures LLC']",12500000.0
False,"[28, 878, 53]",534,en,Terminator Salvation,51.316,2009-05-20,Terminator Salvation,6.057,6203,371353001.0,"['The Halcyon Company', 'Moritz Borman Productions', 'Wonderland Sound and Vision', 'Lin Pictures', 'Mandate International', 'T Asset Acquisition Company']",200000000.0
False,"[80, 28, 9648, 53]",593395,it,Diabolik,11.417,2021-12-16,Diabolik,6.055,543,3189418.0,"['Mompracem', 'RAI', 'Astorina S.A.C.']",11000000.0
False,"[35, 18, 10749, 80]",519106,fr,En liberté !,12.845,2018-10-06,The Trouble with You,6.055,435,0.0,['Les Films Pelléas'],0.0
False,"[27, 9648, 53]",41505,en,6 Souls,20.024,2010-03-27,6 Souls,6.055,672,851517.0,"['NALA Films', 'Maraci/Edelstein Films', 'IM Global', 'Shelter Productions']",22000000.0
False,[35],10663,en,The Waterboy,30.389,1998-11-06,The Waterboy,6.055,1712,185991646.0,['Touchstone Pictures'],23000000.0
False,"[27, 878]",4961,en,Mimic,24.71,1997-08-22,Mimic,6.055,1025,25480490.0,['Dimension Films'],30000000.0
False,"[28, 27, 35]",643586,en,Willy's Wonderland,27.958,2021-02-12,Willy's Wonderland,6.054,897,431020.0,"['Saturn Films', 'JD Entertainment', 'Landafar Entertainment', 'Landmark Studio Group', 'Almost Never Films']",5000000.0
False,"[35, 10751, 28]",10022,en,The Pacifier,42.856,2005-03-04,The Pacifier,6.054,2924,198636868.0,"['Walt Disney Pictures', 'Spyglass Entertainment']",56000000.0
False,"[10749, 18]",434203,en,Newness,23.846,2017-11-03,Newness,6.1,581,0.0,"['Lost City', 'Scott Free Productions']",10000000.0
False,"[878, 18, 9648]",395814,en,Rememory,17.404,2017-09-08,Rememory,6.1,413,0.0,"['Strophic Productions Limited', 'First Point Entertainment', 'Scythia Films']",0.0
False,"[28, 12, 878]",335988,en,Transformers: The Last Knight,60.552,2017-06-16,Transformers: The Last Knight,6.054,5913,605400000.0,"['Paramount', 'di Bonaventura Pictures', 'Ian Bryce Productions', 'DeSanto/Murphy Productions']",217000000.0
False,[878],328595,en,Parallels,7.954,2015-03-01,Parallels,6.053,340,0.0,['Fox Digital Studios'],0.0
False,"[18, 27, 53]",457955,fr,La nuit a dévoré le monde,13.911,2018-03-07,The Night Eats the World,6.052,649,0.0,"['Haut et Court', 'Canal+', 'Ciné+', 'WTFilms']",0.0
False,[35],398920,fr,Il a déjà tes yeux,11.831,2017-01-18,He Even Has Your Eyes,6.052,495,0.0,"['uFund', 'Nexus Factory', 'Nolita', 'TF1 Droits Audiovisuels', 'UGC', 'uMedia', 'France 2 Cinéma']",0.0
False,"[27, 9648, 53]",16342,en,The Children,12.416,2008-12-05,The Children,6.052,362,0.0,"['Aramid Entertainment Fund', 'Barnsnape Films', 'BBC Film', 'Vertigo Entertainment', 'Screen West Midlands']",0.0
False,"[10751, 35]",14817,en,Good Burger,38.385,1997-07-25,Good Burger,6.052,477,23700000.0,"['Paramount', 'Nickelodeon Movies', 'Tollin/Robbins Productions']",8500000.0
False,"[53, 27]",701175,es,El practicante,19.846,2020-09-16,The Paramedic,6.051,602,0.0,"['Babieka Films', 'Zabriskie Films']",0.0
False,"[35, 18, 10749]",12220,en,The Story of Us,14.626,1999-10-14,The Story of Us,6.051,302,58900031.0,"['Universal Pictures', 'Warner Bros. Pictures', 'Castle Rock Entertainment']",50000000.0
False,"[35, 27, 10749]",11932,en,Bride of Chucky,49.943,1998-10-16,Bride of Chucky,6.051,1791,50671850.0,"['Universal Pictures', 'Midwinter Productions Inc.', 'David Kirschner Productions']",25000000.0
False,"[53, 80, 10749]",10396,en,Tequila Sunrise,20.234,1988-12-02,Tequila Sunrise,6.051,475,105900000.0,"['Cinema City Films', 'The Mount Company', 'Warner Bros. Pictures']",23000000.0
False,"[878, 28, 12]",700391,en,65,63.79,2023-03-02,65,6.047,2089,55000000.0,"['Raimi Productions', 'Beck/Woods', 'Bron Studios', 'Columbia Pictures', 'TSG Entertainment']",45000000.0
False,"[28, 12, 27, 878]",35791,en,Resident Evil: Afterlife,2.0,2010-09-09,Resident Evil: Afterlife,6.05,3647,300200000.0,"['Screen Gems', 'Constantin Film', 'Davis Films/Impact Pictures']",60000000.0
False,[35],31203,fr,Le Petit Nicolas,14.426,2009-09-30,Little Nicholas,6.05,1076,62794894.0,"['SCOPE Pictures', 'IMAV Editions', 'Fidélité Films', 'Mandarin Cinéma', 'OCS']",22700000.0
False,"[12, 16, 10751]",15657,en,Tarzan II,28.606,2005-06-13,Tarzan II,6.05,1080,0.0,['DisneyToon Studios'],0.0
False,"[35, 10751]",11077,en,Problem Child,25.054,1990-07-27,Problem Child,6.05,783,72000000.0,"['Universal Pictures', 'Imagine Entertainment']",10000000.0
False,"[10751, 878, 14, 35]",10208,en,Muppets from Space,21.55,1999-07-14,Muppets from Space,6.0,308,22300000.0,"['Columbia Pictures', 'Jim Henson Pictures']",24000000.0
False,[27],6466,en,Freddy vs. Jason,68.873,2003-08-15,Freddy vs. Jason,6.05,2412,116600000.0,"['Yannix Technology Corporation', 'New Line Cinema', 'Avery Pix', 'Crystal Lake Entertainment', 'WTC Productions', 'Sean S. Cunningham Films']",30000000.0
False,"[28, 53, 80]",800345,ko,카터,38.986,2022-08-05,Carter,6.049,346,0.0,['Apeitda'],0.0
False,[35],11419,en,Vegas Vacation,16.805,1997-02-13,Vegas Vacation,6.049,597,36400000.0,"['Jerry Weintraub Productions', 'Warner Bros. Pictures']",25000000.0
False,"[878, 28, 12]",700391,en,65,63.79,2023-03-02,65,6.046,2090,55000000.0,"['Raimi Productions', 'Beck/Woods', 'Bron Studios', 'Columbia Pictures', 'TSG Entertainment']",45000000.0
False,"[53, 18]",344041,en,Standoff,13.933,2016-02-26,Standoff,6.047,307,0.0,"['First Point Entertainment', 'Goldrush Entertainment', 'Maple Leaf Films', 'Voltage Pictures']",8000000.0
False,"[27, 18]",254194,en,Starry Eyes,13.146,2014-07-29,Starry Eyes,6.047,417,0.0,"['Dark Sky Films', 'Snowfort Pictures', 'Parallactic Pictures', 'Title Media']",0.0
False,[35],37770,it,Fantozzi alla riscossa,6.129,1990-12-21,Fantozzi to the Rescue,6.047,337,0.0,"['Maura International Films', 'Penta Film', 'Cecchi Gori Group Tiger Cinematografica']",0.0
False,"[28, 18, 9648, 53]",9268,en,Eraser,33.971,1996-06-21,Eraser,6.047,1713,242295562.0,"['Kopelson Entertainment', 'Warner Bros. Pictures']",100000000.0
False,[35],56339,it,Qualunquemente,9.412,2011-01-21,Whatsoeverly,6.046,520,0.0,"['Fandango', 'RAI Cinema']",0.0
False,"[28, 53]",421658,en,Final Score,20.073,2018-09-07,Final Score,6.045,492,0.0,"['The Fyzz', 'Drybake Final Score', 'Highland Film Group', 'Ingenious Media', 'Signature Entertainment', 'Signature Films']",20000000.0
False,"[14, 35, 10749]",1636,en,Bedazzled,30.278,2000-10-19,Bedazzled,6.045,1773,90383208.0,"['KirchMedia', 'Regency Enterprises']",48000000.0
False,"[28, 12, 14, 878]",849,en,Krull,19.918,1983-07-29,Krull,6.045,513,16500000.0,"['Barclays Mercantile Industrial Finance', 'Columbia Pictures']",27000000.0
False,[53],205588,en,Our Kind of Traitor,14.959,2016-05-05,Our Kind of Traitor,6.044,516,9930095.0,"['StudioCanal', 'Anton Capital Entertainment', 'The Ink Factory', 'Film4 Productions', 'Potboiler Productions']",4000000.0
False,"[10752, 18, 36, 28]",152760,en,The Monuments Men,28.417,2014-01-24,The Monuments Men,6.044,3431,154984035.0,"['Columbia Pictures', 'Fox 2000 Pictures', 'Smoke House Pictures', 'Obelisk Productions', 'Studio Babelsberg']",70000000.0
False,"[14, 27, 28]",60304,en,Hansel & Gretel: Witch Hunters,41.237,2013-01-17,Hansel & Gretel: Witch Hunters,6.044,6472,226349749.0,"['Paramount', 'MTV Films', 'Gary Sanchez Productions', 'Studio Babelsberg', 'Metro-Goldwyn-Mayer', 'Deutscher Filmförderfonds']",50000000.0
False,[35],578908,en,Bad Trip,16.633,2021-03-26,Bad Trip,6.042,495,0.0,"['Orion Pictures', 'Bron Studios', 'Creative Wealth Media Finance', 'The District', 'Gorilla Flicks']",0.0
False,[27],807172,en,The Exorcist: Believer,84.509,2023-10-04,The Exorcist: Believer,6.041,836,134800000.0,"['Universal Pictures', 'Blumhouse Productions', 'Morgan Creek Entertainment', 'Rough House Pictures']",30000000.0
False,"[80, 53]",64689,en,Killing Them Softly,29.13,2012-07-30,Killing Them Softly,6.041,2060,37930465.0,"['Plan B Entertainment', 'Chockstone Pictures', '1984 Private Defense Contractors', 'Annapurna Pictures', 'Inferno Entertainment']",15000000.0
False,"[18, 10749, 53]",5852,en,Angel Eyes,19.063,2001-05-18,Angel Eyes,6.041,401,29700000.0,"['Morgan Creek Entertainment', 'The Canton Company', 'Franchise Pictures', 'Warner Bros. Pictures', 'Don Carmody Productions']",53000000.0
False,"[28, 53, 12]",9208,en,Broken Arrow,27.892,1996-02-09,Broken Arrow,6.0,1410,150300000.0,"['WCG Entertainment Productions', '20th Century Fox', 'The Mark Gordon Company']",50000000.0
False,"[35, 18]",309242,en,Mississippi Grind,18.069,2015-07-04,Mississippi Grind,6.039,471,130541.0,"['Electric City Entertainment', 'Sycamore Pictures', 'Gowanus Projections']",0.0
False,"[9648, 53, 10749]",46503,en,All Good Things,17.69,2010-12-03,All Good Things,6.039,861,1754389.0,['Hit the Ground Running Films'],0.0
False,"[28, 12, 18, 36]",4515,en,Lions for Lambs,24.434,2007-10-22,Lions for Lambs,6.039,710,64811540.0,"['United Artists', 'Wildwood Enterprises', 'Andell Entertainment', 'Brat Na Pont Productions']",35000000.0
False,"[10749, 28, 35]",921636,en,The Out-Laws,33.397,2023-07-07,The Out-Laws,6.038,612,0.0,['Happy Madison Productions'],0.0
False,"[878, 35, 12]",23048,en,Hot Tub Time Machine,29.393,2010-03-26,Hot Tub Time Machine,6.038,2339,64780213.0,"['Metro-Goldwyn-Mayer', 'United Artists', 'New Crime Productions']",36000000.0
False,"[14, 28]",8850,en,The Shadow,24.29,1994-07-01,The Shadow,6.038,485,48100000.0,"['Bregman/Baer Productions', 'Universal Pictures']",25000000.0
False,"[18, 35]",8324,en,Fast Food Nation,17.679,2006-11-17,Fast Food Nation,6.0,339,2209322.0,"['BBC Film', 'HanWay Films', 'Participant', 'Recorded Picture Company', 'Jeremy Thomas Productions']",0.0
False,"[27, 9648, 53]",565028,en,Candyman,42.944,2021-08-25,Candyman,6.037,1460,77411570.0,"['Metro-Goldwyn-Mayer', 'Monkeypaw Productions', 'Bron Studios', 'Universal Pictures', 'Creative Wealth Media Finance']",25000000.0
False,"[16, 10751]",13700,en,Home on the Range,39.162,2004-04-02,Home on the Range,6.036,1928,145358062.0,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",110000000.0
False,"[27, 53, 18]",77883,en,The Possession,35.602,2012-08-30,The Possession,6.035,1519,85400000.0,"['Ghost House Pictures', 'North Box Productions', 'Lionsgate']",14000000.0
False,"[35, 10749]",3563,en,I Now Pronounce You Chuck & Larry,28.566,2007-07-12,I Now Pronounce You Chuck & Larry,6.035,2213,187134117.0,"['Universal Pictures', 'Happy Madison Productions']",85000000.0
False,[18],383709,en,Wonderstruck,13.313,2017-10-13,Wonderstruck,6.034,388,1947099.0,"['Amazon Studios', 'Cinetic Media', 'FilmNation Entertainment', 'Killer Films', 'Picrow']",7000000.0
False,"[27, 878, 28]",340382,ja,進撃の巨人 ATTACK ON TITAN エンド オブ ザ ワールド,40.699,2015-09-01,Attack on Titan II: End of the World,6.034,312,0.0,"['Kodansha', 'TOHO', 'Nikkatsu Corporation', 'dentsu', 'AMUSE', 'Horipro', 'Hakuhodo DY Media Partners', 'East Japan Marketing & Communications', 'KDDI', 'Yomiuri Shimbun Company', 'Nippan Group Holdings', 'GYAO', 'Tokyo FM', 'The Asahi Shimbun']",0.0
False,"[10749, 35]",289727,en,The Rewrite,24.244,2014-06-15,The Rewrite,6.034,560,4453524.0,['Castle Rock Entertainment'],0.0
False,[18],77805,en,Lovelace,28.274,2013-08-08,Lovelace,6.034,655,1585582.0,"['Helios-Filmproduktion', 'Animus Films', 'Millennium Media']",10000000.0
False,"[10751, 35, 18, 10402, 10770]",32293,en,The Cheetah Girls,18.143,2003-08-15,The Cheetah Girls,6.034,455,0.0,"['BrownHouse Productions', 'Martin Chase Productions']",0.0
False,"[28, 53]",216282,en,Into the Storm,27.294,2014-08-06,Into the Storm,6.033,1934,160600000.0,"['New Line Cinema', 'Village Roadshow Pictures', 'RatPac Entertainment', 'Broken Road Productions', 'Warner Bros. Pictures']",50000000.0
False,"[12, 10751, 14]",76285,en,Percy Jackson: Sea of Monsters,34.189,2013-08-07,Percy Jackson: Sea of Monsters,6.0,4969,199850315.0,"['Fox 2000 Pictures', 'Sunswept Entertainment', '1492 Pictures', 'TSG Entertainment']",90000000.0
False,"[18, 27]",65599,en,The Woman,17.7,2011-10-14,The Woman,6.033,502,0.0,['Modernciné'],0.0
False,"[18, 36, 10752]",618,en,The Birth of a Nation,18.408,1915-02-08,The Birth of a Nation,6.033,497,11000000.0,['Epoch Film Co.'],100000.0
False,"[27, 35, 14]",800497,en,Werewolves Within,30.166,2021-06-25,Werewolves Within,6.032,477,937490.0,"['Vanishing Angle', 'Ubisoft Film & Television']",6500000.0
False,"[53, 878, 28]",406761,en,Hotel Artemis,24.968,2018-06-07,Hotel Artemis,6.032,1458,12371132.0,"['The Ink Factory', 'Marc Platt Productions', 'Point of No Return', '127 Wall']",15000000.0
False,"[53, 878, 18, 9648]",157353,en,Transcendence,25.741,2014-04-16,Transcendence,6.032,5228,103039258.0,"['DMG Entertainment', 'Alcon Entertainment', 'Straight Up Films']",100000000.0
False,"[18, 10749, 37]",10533,en,The Scarlet Letter,19.441,1995-10-13,The Scarlet Letter,6.032,432,10382407.0,"['Cinergi Pictures', 'Lightmotive', 'Allied Stars', 'Moving Pictures']",50000000.0
False,"[10751, 12, 35]",258509,en,Alvin and the Chipmunks: The Road Chip,40.624,2015-12-17,Alvin and the Chipmunks: The Road Chip,6.031,1556,233755553.0,"['TSG Entertainment', 'Fox 2000 Pictures', 'Regency Enterprises', 'Bagdasarian Productions', 'Sunswept Entertainment']",90000000.0
False,"[18, 10749]",140222,en,Love and Honor,12.647,2013-03-22,Love and Honor,6.031,334,19684.0,"['Deep Blue Pictures', 'Red 56', 'Lightning Entertainment']",0.0
False,"[28, 80]",119283,en,Parker,34.253,2013-01-23,Parker,6.031,2910,46216641.0,"['Incentive Filmed Entertainment', 'Sierra/Affinity', 'Alexander/Mitchell Productions', 'Current Entertainment', 'Sidney Kimmel Entertainment', 'Anvil Films']",35000000.0
False,"[35, 10751]",15189,en,Hotel for Dogs,21.601,2009-01-16,Hotel for Dogs,6.0,832,117000198.0,"['DreamWorks Pictures', 'Nickelodeon Movies', 'Cold Spring Pictures', ""The Donners' Company"", 'The Montecito Picture Company']",35000000.0
False,"[53, 9648]",840882,en,The Weekend Away,14.999,2022-03-03,The Weekend Away,6.03,634,0.0,"['42', 'Universal Pictures Corporation']",0.0
False,[35],427989,it,Poveri ma ricchi,10.238,2016-12-15,Poor but Rich,6.03,398,0.0,"['Wildside', 'EsseQuamVideri', 'Warner Bros Pictures Italia']",0.0
False,"[27, 53]",11675,en,Halloween H20: 20 Years Later,28.768,1998-08-05,Halloween H20: 20 Years Later,6.03,1548,75000000.0,"['Dimension Films', 'Nightfall Productions', 'Trancas International Films', 'Miramax']",17000000.0
False,"[18, 9648, 878, 53]",11099,en,The Final Cut,19.876,2004-10-15,The Final Cut,6.03,661,548039.0,"['Lions Gate Films', 'Lionsgate']",0.0
False,"[35, 14]",10353,fr,Les Couloirs du temps : Les Visiteurs II,17.085,1998-02-11,The Visitors II: The Corridors of Time,6.03,952,66000000.0,"['Gaumont', 'CNC', 'Canal+', 'France 3 Cinéma']",23030000.0
False,"[878, 53, 9648, 27]",4858,en,The Invasion,24.964,2007-08-17,The Invasion,6.03,1420,40170558.0,"['Village Roadshow Pictures', 'Silver Pictures', 'Vertigo Entertainment', 'Warner Bros. Pictures']",80000000.0
False,"[18, 53]",2575,en,The Tailor of Panama,21.176,2001-03-30,The Tailor of Panama,6.03,448,28000000.0,"['Merlin Films', 'Columbia Pictures']",21000000.0
False,"[27, 18, 53]",116811,en,Berberian Sound Studio,16.307,2012-08-30,Berberian Sound Studio,6.029,326,0.0,"['Illuminations Films', 'Warp X', 'Film4 Productions']",0.0
False,"[27, 18, 53]",11082,en,The Seventh Sign,23.824,1988-04-01,The Seventh Sign,6.029,330,18875011.0,"['ML Delphi Premier Productions', 'TriStar Pictures', 'Interscope Communications']",0.0
