adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/nRsr98MFztBGm532hCVMGXV6qOp.jpg,"[12, 14, 10751]",630,en,The Wizard of Oz,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them.",53.561,/pfAZFD7I2hxW9HCChTuAzsdE6UX.jpg,1939-08-15,The Wizard of Oz,False,7.583,5279
False,/g3pIN5kRvmtcdtzjsJomZ1sw2QO.jpg,"[16, 28, 12, 878, 14]",768744,ja,僕のヒーローアカデミア THE MOVIE ワールド ヒーローズ ミッション,"A mysterious group called Humarize strongly believes in the Quirk Singularity Doomsday theory which states that when quirks get mixed further in with future generations, that power will bring forth the end of humanity. In order to save everyone, the Pro-Heroes around the world ask UA Academy heroes-in-training to assist them and form a world-class selected hero team. It’s up to the heroes to save the world and the future of heroes in what is the most dangerous crisis to take place yet in My Hero Academia.",39.934,/jzP5rPwwNqUGERlrUzKKljfyulf.jpg,2021-08-06,My Hero Academia: World Heroes' Mission,False,7.582,475
False,/yvPbncYhMu9FfTjDhq0N5lgnVkO.jpg,"[35, 10749, 18]",4951,en,10 Things I Hate About You,"On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.",52.738,/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg,1999-03-30,10 Things I Hate About You,False,7.582,7685
False,/hBIZ6RiaCWszRbdvHAy6RWHyT3c.jpg,"[16, 14, 28]",118406,ja,ROAD TO NINJA -NARUTO THE MOVIE-,"Sixteen years ago, a mysterious masked ninja unleashes a powerful creature known as the Nine-Tailed Demon Fox on the Hidden Leaf Village Konoha, killing many people. In response, the Fourth Hokage Minato Namikaze and his wife Kushina Uzumaki, the Demon Fox's living prison or Jinchūriki, manage to seal the creature inside their newborn son Naruto Uzumaki. With the Tailed Beast sealed, things continued as normal. However, in the present day, peace ended when a group of ninja called the Akatsuki attack Konoha under the guidance of Tobi, the mysterious masked man behind Fox's rampage years ago who intends on executing his plan to rule the world by shrouding it in illusions.",44.322,/xLal6fXNtiJN6Zw6qk21xAtdOeN.jpg,2012-07-28,Road to Ninja: Naruto the Movie,False,7.58,946
False,/rN1OKiEp8gNQ9RB6GeZeqOqVsjk.jpg,"[18, 10749]",26371,en,Maurice,"After his lover rejects him, Maurice, a young man in early 20th-century England, trapped by the oppressiveness of Edwardian society, tries to come to terms with and accept his sexuality.",12.941,/dPjmKdxpY2JgPhGniTgt5OBoHoq.jpg,1987-09-18,Maurice,False,7.6,493
False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,"[28, 12, 14, 878]",19995,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",125.745,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,2009-12-15,Avatar,False,7.58,30635
False,/dTvGUMFc5WCziTzXZKZ2EfW2bEM.jpg,[18],722778,it,È stata la mano di Dio,"In 1980s Naples, Italy, an awkward Italian teen struggling to find his place experiences heartbreak and liberation after he's inadvertently saved from a freak accident by football legend Diego Maradona.",14.336,/kreVxr5moB7K52IGGV1BGAn6nq1.jpg,2021-11-24,The Hand of God,False,7.578,1548
False,/qjhcTGnjxYJqwBGlDzZkYWmne6e.jpg,"[10749, 35, 18]",614409,en,To All the Boys: Always and Forever,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,29.019,/iepqdM52f4w75fNcvgRF5QoIAjm.jpg,2021-02-12,To All the Boys: Always and Forever,False,7.578,1824
False,/cm915y7fpHTePgMeeb1z1qK87qm.jpg,"[16, 10751, 14]",514754,en,Bao,"An aging Chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively, giggly dumpling boy.",16.95,/tKz7XRXvdy1i7pW4eotaWZSrAx2.jpg,2018-06-15,Bao,False,7.578,1135
False,/e6T00r0BO3UlgBcPKnAUbS4rPyx.jpg,"[18, 53, 80, 12]",1541,en,Thelma & Louise,"Whilst on a short weekend getaway, Louise shoots a man who had tried to rape Thelma. Due to the incriminating circumstances, they make a run for it and thus a cross country chase ensues for the two fugitives. Along the way, both women rediscover the strength of their friendship and surprising aspects of their personalities and self-strengths in the trying times.",34.106,/gQSUVGR80RVHxJywtwXm2qa1ebi.jpg,1991-05-24,Thelma & Louise,False,7.578,3222
False,/oAcV4179Kdpvb2xk9TtS8Ewrp8q.jpg,"[35, 10402]",612706,en,Work It,A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.,19.236,/b5XfICAvUe8beWExBz97i0Qw4Qh.jpg,2020-08-07,Work It,False,7.577,1108
False,/Oeo4ZabmekrqCQyn34SI95692d.jpg,"[10749, 18]",475888,en,Tell It to the Bees,"Dr. Jean Markham returns to the town she left as a teenager to take over her late father's medical practice. When a school-yard scuffle lands Charlie in her surgery, she invites him to visit the hives in her garden and tell his secrets to the bees, as she once did. The new friendship between the boy and the bee keeper brings his mother Lydia into Jean's world.",14.167,/Rj6zpHhMU1zFW3v28U4PSRSRgP.jpg,2018-09-09,Tell It to the Bees,False,7.577,411
False,/aNgiRVe7fDrrxsfWzPh6fN1V39R.jpg,"[18, 35, 10749]",1544,en,Imagine Me & You,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.",28.949,/a7CbxY3TMwFKX6awlBxhb7Es6tS.jpg,2005-09-09,Imagine Me & You,False,7.577,971
False,/rknvDtxOe1uqLX0EFWLHIQxRXcJ.jpg,"[18, 10749]",64,es,Hable con ella,Two men share an odd friendship while they care for two women who are both in deep comas.,17.196,/p8ilqBhIT5YnKOf6hBPEVPc8uGS.jpg,2002-03-15,Talk to Her,False,7.577,1227
False,/1oaLxMtdn47TWdaty8BwdU4oXhV.jpg,"[18, 53, 80]",64690,en,Drive,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",66.405,/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,2011-09-15,Drive,False,7.576,12098
False,/ivgsXGoQDskwfvyMJy7jgSfEsW.jpg,[18],33997,en,Desert Flower,"The autobiography of a Somalian nomad who was sold in marriage at 13, fled from Africa a while later to become finally an American supermodel and is now at the age of 38, the UN spokeswoman against female genital mutilation.",14.653,/xjeWO3QLyFZGnM7phfkOMINZ8Is.jpg,2009-09-24,Desert Flower,False,7.6,397
False,/A8qhyrvxSWreAN8yR5tLKhqIMYM.jpg,[18],11171,en,Mysterious Skin,"A teenage hustler and a young man obsessed with alien abductions cross paths, together discovering a horrible, liberating truth.",29.187,/wgSwDqhl6Rt3cuSCwt5sNpPna3x.jpg,2005-03-30,Mysterious Skin,False,7.576,964
False,/nhNPj1ZKFGKT37NEb3fyqyChp2Z.jpg,[18],8440,pt,Carandiru,"When a doctor decides to carry out an AIDS prevention program inside Latin America’s largest prison: the Casa de Detenção de São Paulo - Carandiru, he meets the future victims of one of the darkest days in Brazilian History when the State of São Paulo’s Military Police, with the excuse for law enforcement, shot to death 111 people. Based on real facts and on the book written by Dráuzio Varella.",12.754,/bEzEA94NiG8xcx14229TjKFhlEk.jpg,2003-03-21,Carandiru,False,7.576,520
False,/prVH6SyQ6yDmzVxxkcr57zhLM5C.jpg,"[35, 10751, 14]",433,en,Mary Poppins,"Mr Banks is looking for a nanny for his two mischievous children and comes across Mary Poppins, an angelic nanny. She not only brings a change in their lives but also spreads happiness.",32.474,/ei8hhYCMfURfPOXKBnyl61be2iV.jpg,1964-12-17,Mary Poppins,False,7.576,4476
False,/7yVD5QSvjTGLYDsalx31osBG0gE.jpg,"[35, 27]",246741,en,What We Do in the Shadows,Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,15.647,/a2rD3i3DBMeYbA34rBv6z3B9S3a.jpg,2014-06-19,What We Do in the Shadows,False,7.575,3354
False,/ieux01445tYkzGdAukUFiYZiDNn.jpg,"[18, 36, 10752]",41411,fr,La Rafle,"A faithful retelling of the 1942 ""Vel' d'Hiv Roundup"" and the events surrounding it.",16.657,/9osPoGTddZZfMUzFDs82n57y2wQ.jpg,2010-03-10,The Round Up,False,7.575,974
False,/7LPz7NEYtLXcV44j0kRLLkZ54yH.jpg,[18],20108,fr,Au hasard Balthazar,"The story of a donkey Balthazar as he is passed from owner to owner, some kind and some cruel but all with motivations beyond his understanding. Balthazar, whose life parallels that of his first keeper, Marie, is truly a beast of burden, suffering the sins of humankind. But despite his powerlessness, he accepts his fate nobly.",16.285,/jcFxAppupS7KMjzLZZgKYLFnjpp.jpg,1966-05-25,Au Hasard Balthazar,False,7.575,414
False,/XhI7HcW5VTLgqq9c5Tl1xpS454.jpg,"[14, 10751, 10749]",8703,cs,Tři oříšky pro Popelku,"Popelka, a resourceful and independent young girl, is a servant in her stepmother's house and confides in her closest friend the owl. When she comes across three magical acorns, she's granted a single wish for each one of them.",14.209,/2WlY1JSRoDJkbPg53kxyKlHJu0b.jpg,1973-11-16,Three Wishes for Cinderella,False,7.575,318
False,/7XmDhCTkce5GH8KCdbMoTZdxn1p.jpg,[18],1913,es,Mar adentro,"The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",14.809,/mQW1JJKCUg02cmWBzr9JFu9vM1V.jpg,2004-09-03,The Sea Inside,False,7.575,859
False,/jFxxqdEQ9TkXQSytO7qM8wlwXL1.jpg,"[18, 878]",264660,en,Ex Machina,"Caleb, a coder at the world's largest internet company, wins a competition to spend a week at a private mountain retreat belonging to Nathan, the reclusive CEO of the company. But when Caleb arrives at the remote location he finds that he will have to participate in a strange and fascinating experiment in which he must interact with the world's first true artificial intelligence, housed in the body of a beautiful robot girl.",45.055,/iJAe7tHMlqtiCBcz048yqvXGeM5.jpg,2015-01-21,Ex Machina,False,7.573,12721
False,/qMNmdJG0WFNXcI6hfZMQH0geHc5.jpg,"[16, 18, 10749]",198375,ja,言の葉の庭,"Takao, who is training to become a shoemaker, skipped school and is sketching shoes in a Japanese-style garden. He meets a mysterious woman, Yukino, who is older than him. Then, without arranging the times, the two start to see each other again and again, but only on rainy days. They deepen their relationship and open up to each other. But the end of the rainy season soon approaches.",30.015,/mXUCVq3HMtS4Y9IQ8vmEOPyN0vH.jpg,2013-05-31,The Garden of Words,False,7.573,1908
False,/z49xfB5s3A7G8vnXDfzFWJup046.jpg,[18],4960,en,"Synecdoche, New York","A theater director struggles with his work, and the women in his life, as he attempts to create a life-size replica of New York inside a warehouse as part of his new play.",14.406,/ZLNHDNSnBzQlCEjHMsQ7mJU0sX.jpg,2008-10-24,"Synecdoche, New York",False,7.573,1344
False,/vvcLSgiviCIU0J0UcwLqWdU8Iup.jpg,"[18, 10749, 10402]",824,en,Moulin Rouge!,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",24.032,/2kjM5CUZRIU5yOANUowrbJcRL9L.jpg,2001-05-24,Moulin Rouge!,False,7.573,4345
False,/xdTt62lTWakij0lwvKNix3EfyuA.jpg,"[18, 10751]",315846,ja,海街diary,"Upon the death of their estranged father, three sisters invite their 13-year-old half sister to live with them.",17.99,/pYkyK6C2xFrWlzf9vvB2LvbxGhr.jpg,2015-06-13,Our Little Sister,False,7.572,438
False,/npCPnwDyWfQltGfIZKN6WqeUXGI.jpg,"[14, 12, 28]",57158,en,The Hobbit: The Desolation of Smaug,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",81.79,/xQYiXsheRCDBA39DOrmaw1aSpbk.jpg,2013-12-11,The Hobbit: The Desolation of Smaug,False,7.572,12631
False,/A2dUt4W9LKSmMtvYsDTay6Ruw9t.jpg,"[80, 53, 18]",10363,fr,Plein soleil,"Tom Ripley is a talented mimic, moocher, forger and all-around criminal improviser; but there's more to Tom Ripley than even he can guess.",19.67,/asTqniOVviEV8agTTeMA1Sy72Og.jpg,1960-03-10,Purple Noon,False,7.572,429
False,/69vunP9jK3AF22oUItfuUeI8Ohs.jpg,"[18, 53, 9648]",638,en,Lost Highway,"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgängers, and an impossible transformation inside a prison cell.",34.383,/fdTtij6H0sX9AzIjUeynh5zbfm7.jpg,1997-01-15,Lost Highway,False,7.572,2442
False,/kB1Qrsg189eDz4Ej3ABXtLudClq.jpg,"[35, 10749]",810171,en,The Valet,"World famous movie star Olivia faces a PR disaster when a paparazzi snaps a photo of her with her married lover, Vincent. The hard-working valet Antonio accidentally appears in the same photo and is enlisted to pose as Olivia’s new boyfriend as a cover-up. This ruse with Olivia thrusts Antonio into the spotlight and unexpected chaos.",30.15,/q7FmdJHKMLIC4XgWfcFRIu2iVdL.jpg,2022-05-11,The Valet,False,7.571,504
False,/kfGUVDM03SGHIV1e3oS7R68j8Ek.jpg,"[16, 18, 10402, 10749]",364111,ja,心が叫びたがってるんだ。,"A young girl had her voice magically taken away so that she would never hurt people with it, but her outlook changes when she encounters music and friendship. Will Naruse be able to convey the anthem of her heart?",30.318,/7bJHM6t6j3YLjDNTwe4hyghKqSr.jpg,2015-09-19,The Anthem of the Heart,False,7.57,380
False,/CHTWwOdfHiFWJEBKShPRsqRYIP.jpg,"[28, 18]",16219,en,Gladiator,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",22.186,/w0YjBWVfu689txEXZG3xa4Aev3i.jpg,1992-03-06,Gladiator,False,7.6,309
False,/hMl124Go2Ed9Qu8VsPLiA3nBSMk.jpg,"[28, 18, 36]",1579,en,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",55.722,/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,2006-12-07,Apocalypto,False,7.57,5260
